fixture_id,date,timestamp,timezone,referee,status_short,status_long,elapsed_time,league_id,league_name,country,season,round,home_team_id,home_team_name,home_team_winner,away_team_id,away_team_name,away_team_winner,goals_home,goals_away,score_ht_home,score_ht_away,score_ft_home,score_ft_away,score_et_home,score_et_away,score_pen_home,score_pen_away,venue_name,venue_city
1323344,2025-11-13T17:00:00+00:00,1763053200,UTC,"José María Sánchez Martínez, Spain",FT,Match Finished,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,1094,Armenia,False,769,Hungary,True,0,1,0,1,0,1,,,,,Vazgen Sargsyan Republican Stadium,Yerevan
1323345,2025-11-13T17:00:00+00:00,1763053200,UTC,"Matej Jug, Slovenia",FT,Match Finished,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,1090,Norway,True,1101,Estonia,False,4,1,0,0,4,1,,,,,Ullevaal,Oslo
1350064,2025-11-13T17:00:00+00:00,1763053200,UTC,,FT,Match Finished,90,850,UEFA U21 Championship - Qualification,World,2027,Group Stage - 9,8223,Slovakia U21,True,8202,Kazakhstan U21,False,2,1,0,1,2,1,,,,,,
1431011,2025-11-13T17:00:00+00:00,1763053200,UTC,"Edgars Malcevs, Latvia",FT,Match Finished,90,10,Friendlies,World,2025,Friendlies 1,1097,Lithuania,,1116,Israel,,0,0,0,0,0,0,,,,,S. Dariaus ir S. Gireno stadionas,Kaunas
1449846,2025-11-13T17:00:00+00:00,1763053200,UTC,"Miloš Savović, Montenegro",FT,Match Finished,90,10,Friendlies,World,2025,Friendlies 1,1105,FYR Macedonia,,1092,Latvia,,0,0,0,0,0,0,,,,,Toše Proeski Arena,Skopje
1450867,2025-11-13T17:00:00+00:00,1763053200,UTC,"Paweł Raczkowski, Poland",FT,Match Finished,90,10,Friendlies,World,2025,Friendlies 1,770,Czech Republic,True,1115,San Marino,False,1,0,1,0,1,0,,,,,Mestský Stadión,Karvina
1485000,2025-11-13T17:00:00+00:00,1763053200,UTC,,FT,Match Finished,90,10,Friendlies,World,2025,Friendlies 1,22435,Netherlands U18,True,23258,Germany U18,False,2,1,0,1,2,1,,,,,,
1350065,2025-11-13T18:30:00+00:00,1763058600,UTC,,FT,Match Finished,90,850,UEFA U21 Championship - Qualification,World,2027,Group Stage - 9,8207,Luxembourg U21,False,8199,Iceland U21,True,1,3,0,2,1,3,,,,,Stade Emile Mayrisch,Esch-sur-Alzette
1483272,2025-11-13T19:00:00+00:00,1763060400,UTC,"Ali Mahmood Mahmood Ismail, Sudan",FT,Match Finished,90,29,World Cup - Qualification Africa,World,2023,c,1530,Cameroon,False,1508,Congo DR,True,0,1,0,0,0,1,,,,,Al-Barid Stadium,Rabat
1323346,2025-11-13T19:45:00+00:00,1763063100,UTC,"Horatiu Fesnic, Romania",FT,Match Finished,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,1110,Andorra,False,778,Albania,True,0,1,0,0,0,1,,,,,Estadi de la FAF,Encamp
1323347,2025-11-13T19:45:00+00:00,1763063100,UTC,"Ivan Kružliak, Slovakia",2H,Second Half,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,10,England,True,14,Serbia,False,2,0,1,0,,,,,,,Wembley Stadium,London
1350068,2025-11-13T19:45:00+00:00,1763063100,UTC,,FT,Match Finished,90,850,UEFA U21 Championship - Qualification,World,2027,Group Stage - 10,8213,Northern Ireland U21,True,8204,Latvia U21,False,1,0,0,0,1,0,,,,,The BetMcLean Oval,Belfast
1366311,2025-11-13T19:45:00+00:00,1763063100,UTC,"Slavko Vinčić, Slovenia",2H,Second Half,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,2,France,True,772,Ukraine,False,4,0,0,0,,,,,,,Parc des Princes,Paris
1366312,2025-11-13T19:45:00+00:00,1763063100,UTC,"Glenn Nyberg, Sweden",2H,Second Half,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,776,Rep. Of Ireland,True,27,Portugal,False,2,0,2,0,,,,,,,Aviva Stadium,Dublin
1366313,2025-11-13T19:45:00+00:00,1763063100,UTC,"Mykola Balakin, Ukraine",2H,Second Half,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,1114,Moldova,False,768,Italy,True,0,1,0,0,,,,,,,Stadionul Zimbru,Chisinau
1485216,2025-11-13T20:00:00+00:00,1763064000,UTC,,2H,Second Half,75,906,Reserve League,Argentina,2025,Round of 16,20817,Belgrano Córdoba Res.,False,18697,San Lorenzo Res.,True,0,2,0,1,,,,,,,,
1485217,2025-11-13T20:00:00+00:00,1763064000,UTC,,2H,Second Half,75,906,Reserve League,Argentina,2025,Round of 16,18688,Huracán Res.,True,18689,Independiente Res.,False,2,1,1,1,,,,,,,,
1446017,2025-11-13T22:00:00+00:00,1763071200,UTC,,NS,Not Started,,31,World Cup - Qualification CONCACAF,World,2026,Final Round - 5,8171,Suriname,,5159,El Salvador,,,,,,,,,,,,Franklin Essed Stadion,Paramaribo
1485218,2025-11-13T22:30:00+00:00,1763073000,UTC,,NS,Not Started,,906,Reserve League,Argentina,2025,Round of 16,18695,River Plate Res.,,18700,Tigre Res.,,,,,,,,,,,,,
1485984,2025-11-13T23:00:00+00:00,1763074800,UTC,,NS,Not Started,,964,Copa de la División Profesional,Bolivia,2025,Round of 16,17762,Universitario de Vinto,,3701,Blooming,,,,,,,,,,,,,Cochabamba
